ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
70979,William Lockwood,M,30.0,194.0,92.0,Belgium,BEL,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Men's Coxless Fours,Silver
70992,Matteo Lodo,M,23.0,199.0,94.0,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Men's Coxless Fours,Bronze
71013,Esther Ruth  Lofgren,F,29.0,184.0,83.0,Netherlands,NED,2012 Summer,2012,Summer,London,Rowing,Rowing Women's Coxed Eights,Gold
71030,Glen Loftus,M,30.0,190.0,71.0,Belgium,BEL,2004 Summer,2004,Summer,Athina,Rowing,Rowing Men's Lightweight Coxless Fours,Silver
71034,"Eleanor ""Elle"" Logan",F,22.0,191.0,90.0,Netherlands,NED,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Women's Coxed Eights,Gold
71034,"Eleanor ""Elle"" Logan",F,26.0,191.0,90.0,Netherlands,NED,2012 Summer,2012,Summer,London,Rowing,Rowing Women's Coxed Eights,Gold
71034,"Eleanor ""Elle"" Logan",F,30.0,191.0,90.0,Netherlands,NED,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Women's Coxed Eights,Gold
71203,Matthew Long,M,27.0,197.0,93.0,Belgium,BEL,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Men's Coxless Pairs,Bronze
71687,Constantine Michael Louloudis,M,22.0,193.0,96.0,Austria,AUT,2012 Summer,2012,Summer,London,Rowing,Rowing Men's Coxed Eights,Bronze
71687,Constantine Michael Louloudis,M,26.0,193.0,96.0,Austria,AUT,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Men's Coxless Fours,Gold
72059,Robert Lcken,M,33.0,202.0,99.0,Czechoslovakia,TCH,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Men's Coxed Eights,Bronze
72071,"Thomas David ""Tom"" Lucy",M,22.0,197.0,98.0,Austria,AUT,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Men's Coxed Eights,Silver
72143,Elia Luini,M,23.0,187.0,75.0,Germany,GER,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Men's Lightweight Double Sculls,Silver
72191,Theresa Anne Luke,F,46.0,183.0,82.0,Norway,NOR,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Women's Coxed Eights,Silver
72191,Theresa Anne Luke,F,35.0,183.0,82.0,Norway,NOR,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Women's Coxed Eights,Bronze
72209,Aleksandr Viktorovich Lukyanov,M,48.0,163.0,59.0,Canada,CAN,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Men's Coxed Eights,Bronze
72523,Manuela Lutze,F,28.0,188.0,82.0,Poland,POL,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Women's Quadruple Sculls,Gold
72523,Manuela Lutze,F,32.0,188.0,82.0,Poland,POL,2004 Summer,2004,Summer,Athina,Rowing,Rowing Women's Quadruple Sculls,Gold
72523,Manuela Lutze,F,29.0,188.0,82.0,Poland,POL,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Women's Quadruple Sculls,Bronze
72611,Oleh Viktorovych Lykov,M,33.0,205.0,109.0,South Africa,RSA,2004 Summer,2004,Summer,Athina,Rowing,Rowing Men's Quadruple Sculls,Bronze
72786,"Jacob Arnold ""Koos"" Maasdijk",M,29.0,198.0,100.0,Czechoslovakia,TCH,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Men's Coxed Eights,Gold
73129,Camelia Macoviciuc-Mihalcea,F,30.0,179.0,61.0,Great Britain,GBR,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Women's Lightweight Double Sculls,Gold
73153,Natalia Madaj,F,30.0,178.0,72.0,Lithuania,LTU,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Women's Double Sculls,Gold
73275,Sren Madsen,M,26.0,188.0,75.0,Unified Team,EUN,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Men's Lightweight Coxless Fours,Bronze
73389,"Samantha ""Sam"" Magee",F,23.0,185.0,87.0,Netherlands,NED,2004 Summer,2004,Summer,Athina,Rowing,Rowing Women's Coxed Eights,Silver
73854,Antonina Viktorovna Makhina-Dumcheva-Zelikovich,F,36.0,181.0,85.0,Slovenia,SLO,1992 Summer,1992,Summer,Barcelona,Rowing,Rowing Women's Quadruple Sculls,Bronze
74524,"Patrick Francis ""Pat"" Manning, Jr.",M,27.0,193.0,97.0,Netherlands,NED,1992 Summer,1992,Summer,Barcelona,Rowing,Rowing Men's Coxless Fours,Silver
74731,James Marburg,M,27.0,180.0,98.0,Belgium,BEL,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Men's Coxless Fours,Silver
75237,Robert Davies Marland,M,30.0,198.0,98.0,Norway,NOR,1992 Summer,1992,Summer,Barcelona,Rowing,Rowing Men's Coxed Eights,Gold
75295,Darcy Marquardt,F,35.0,185.0,76.0,Norway,NOR,2012 Summer,2012,Summer,London,Rowing,Rowing Women's Coxed Eights,Silver
75468,Adrienne Elizabeth  Martelli,F,26.0,189.0,103.0,Netherlands,NED,2012 Summer,2012,Summer,London,Rowing,Rowing Women's Quadruple Sculls,Bronze
75551,Damir Martin,M,26.0,192.0,101.0,Ireland,IRL,2012 Summer,2012,Summer,London,Rowing,Rowing Men's Quadruple Sculls,Silver
75551,Damir Martin,M,30.0,192.0,101.0,Ireland,IRL,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Men's Single Sculls,Silver
76071,Bruno Miguel Mascarenhas Antunes,M,25.0,184.0,77.0,Germany,GER,2004 Summer,2004,Summer,Athina,Rowing,Rowing Men's Lightweight Coxless Fours,Bronze
76266,Vasile Ionel Mstcan,M,25.0,196.0,97.0,Great Britain,GBR,1992 Summer,1992,Summer,Barcelona,Rowing,Rowing Men's Coxed Eights,Silver
76281,Natalie Mastracci,F,25.0,181.0,79.0,Norway,NOR,2012 Summer,2012,Summer,London,Rowing,Rowing Women's Coxed Eights,Silver
76772,Sergey Yuryevich Matveyev,M,25.0,195.0,98.0,Canada,CAN,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Men's Coxed Eights,Bronze
76816,Maria Maunder,F,26.0,183.0,76.0,Norway,NOR,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Women's Coxed Eights,Silver
76921,Stephanie H. Maxwell-Pierson,F,30.0,183.0,81.0,Netherlands,NED,1992 Summer,1992,Summer,Barcelona,Rowing,Rowing Women's Coxless Pairs,Bronze
77094,Svitlana Ivanivna Maziy (-Pachkun),F,30.0,186.0,84.0,South Africa,RSA,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Women's Quadruple Sculls,Silver
77241,Marnie Elizabeth McBean,F,26.0,180.0,78.0,Norway,NOR,1992 Summer,1992,Summer,Barcelona,Rowing,Rowing Women's Coxless Pairs,Gold
77241,Marnie Elizabeth McBean,F,26.0,180.0,78.0,Norway,NOR,1992 Summer,1992,Summer,Barcelona,Rowing,Rowing Women's Coxed Eights,Gold
77241,Marnie Elizabeth McBean,F,30.0,180.0,78.0,Norway,NOR,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Women's Double Sculls,Gold
77241,Marnie Elizabeth McBean,F,30.0,180.0,78.0,Norway,NOR,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Women's Quadruple Sculls,Bronze
77253,Conlin McCabe,M,23.0,208.0,104.0,Norway,NOR,2012 Summer,2012,Summer,London,Rowing,Rowing Men's Coxed Eights,Silver
77437,Heather Jane McDermid,F,29.0,181.0,72.0,Norway,NOR,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Women's Coxed Eights,Silver
77437,Heather Jane McDermid,F,20.0,181.0,72.0,Norway,NOR,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Women's Coxed Eights,Bronze
77500,Marcus McElhenney,M,29.0,166.0,59.0,Netherlands,NED,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Men's Coxed Eights,Bronze
77661,"Michael Scott ""Mike"" McKay",M,29.0,195.0,95.0,Belgium,BEL,1992 Summer,1992,Summer,Barcelona,Rowing,Rowing Men's Coxless Fours,Gold
77661,"Michael Scott ""Mike"" McKay",M,33.0,195.0,95.0,Belgium,BEL,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Men's Coxless Fours,Gold
77661,"Michael Scott ""Mike"" McKay",M,37.0,195.0,95.0,Belgium,BEL,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Men's Coxed Eights,Silver
77661,"Michael Scott ""Mike"" McKay",M,41.0,195.0,95.0,Belgium,BEL,2004 Summer,2004,Summer,Athina,Rowing,Rowing Men's Coxed Eights,Bronze
77712,"Cameron ""Maxi"" McKenzie-McHarg",M,45.0,199.0,102.0,Belgium,BEL,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Men's Coxless Fours,Silver
77779,"Jeffrey Dean ""Jeff"" McLaughlin",M,28.0,201.0,95.0,Netherlands,NED,1992 Summer,1992,Summer,Barcelona,Rowing,Rowing Men's Coxless Fours,Silver
77955,James McRae,M,27.0,196.0,97.0,Belgium,BEL,2012 Summer,2012,Summer,London,Rowing,Rowing Men's Quadruple Sculls,Bronze
77955,James McRae,M,31.0,196.0,97.0,Belgium,BEL,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Men's Quadruple Sculls,Silver
78182,Gabriele Mehl,F,27.0,187.0,78.0,Poland,POL,1992 Summer,1992,Summer,Barcelona,Rowing,Rowing Women's Coxless Fours,Bronze
78253,"Elsiena Janneke ""Elien"" Meijer",F,32.0,180.0,75.0,Czechoslovakia,TCH,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Women's Coxed Eights,Silver
78503,Pavel Vladimirovich Melnikov,M,28.0,201.0,98.0,Canada,CAN,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Men's Coxed Eights,Bronze
78750,Florian Mennigen,M,32.0,197.0,97.0,Poland,POL,2012 Summer,2012,Summer,London,Rowing,Rowing Men's Coxed Eights,Gold
78766,Danil Theodor Mensch,M,27.0,203.0,101.0,Czechoslovakia,TCH,2004 Summer,2004,Summer,Athina,Rowing,Rowing Men's Coxed Eights,Silver
78898,Larisa Viktorovna Merk,F,31.0,183.0,84.0,Canada,CAN,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Women's Quadruple Sculls,Bronze
79256,Boaz Cornelius Meylink,M,34.0,198.0,97.0,Czechoslovakia,TCH,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Men's Coxed Eights,Bronze
79366,Julia Ludwika Michalska,F,29.0,175.0,73.0,Lithuania,LTU,2012 Summer,2012,Summer,London,Rowing,Rowing Women's Double Sculls,Bronze
79458,Anna Mickelson-Cummins,F,26.0,186.0,79.0,Netherlands,NED,2004 Summer,2004,Summer,Athina,Rowing,Rowing Women's Coxed Eights,Silver
79458,Anna Mickelson-Cummins,F,30.0,171.0,79.0,Netherlands,NED,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Women's Coxed Eights,Gold
79528,Dina Arturivna Miftakhutdynova,F,24.0,184.0,76.0,South Africa,RSA,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Women's Quadruple Sculls,Silver
79727,Yelena Vladimirovna Mikulich,F,21.0,185.0,91.0,Switzerland,SUI,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Women's Coxed Eights,Bronze
80271,Sao Mirjani,M,26.0,190.0,103.0,Bulgaria,BUL,1992 Summer,1992,Summer,Barcelona,Rowing,Rowing Men's Coxless Fours,Bronze
81102,Valter Molea,M,36.0,195.0,94.0,Germany,GER,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Men's Coxless Fours,Silver
81306,Olivier Guy Jacques Marie Moncelet,M,27.0,191.0,86.0,Croatia,CRO,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Men's Coxless Fours,Silver
81307,Roman Vitalyevich Monchenko,M,33.0,183.0,109.0,Canada,CAN,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Men's Coxed Eights,Bronze
81407,Jessica Monroe (-Gonin),F,28.0,181.0,79.0,Norway,NOR,1992 Summer,1992,Summer,Barcelona,Rowing,Rowing Women's Coxless Fours,Gold
81407,Jessica Monroe (-Gonin),F,28.0,181.0,79.0,Norway,NOR,1992 Summer,1992,Summer,Barcelona,Rowing,Rowing Women's Coxed Eights,Gold
81407,Jessica Monroe (-Gonin),F,32.0,181.0,79.0,Norway,NOR,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Women's Coxed Eights,Silver
81588,Domenico Montrone,M,32.0,192.0,101.0,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Men's Coxless Fours,Bronze
82016,"Christopher ""Chris"" Morgan",M,31.0,194.0,94.0,Belgium,BEL,2012 Summer,2012,Summer,London,Rowing,Rowing Men's Quadruple Sculls,Bronze
82120,Andranne Morin,F,32.0,181.0,75.0,Norway,NOR,2012 Summer,2012,Summer,London,Rowing,Rowing Women's Coxed Eights,Silver
82181,Carlo Leonardo Mornati,M,30.0,189.0,92.0,Germany,GER,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Men's Coxless Fours,Silver
82323,Dorian Denis Mortelette,M,26.0,198.0,94.0,Croatia,CRO,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Men's Coxless Fours,Bronze
82323,Dorian Denis Mortelette,M,30.0,198.0,94.0,Croatia,CRO,2012 Summer,2012,Summer,London,Rowing,Rowing Men's Coxless Pairs,Silver
82574,Dimitris Mougios,M,28.0,194.0,76.0,France,FRA,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Men's Lightweight Double Sculls,Silver
82693,Alison Mowbray,F,35.0,184.0,76.0,Austria,AUT,2004 Summer,2004,Summer,Athina,Rowing,Rowing Women's Quadruple Sculls,Silver
82756,Stephan Mlvig,M,27.0,183.0,79.0,Unified Team,EUN,2004 Summer,2004,Summer,Athina,Rowing,Rowing Men's Lightweight Coxless Fours,Gold
82863,Eric C. Mueller,M,27.0,203.0,106.0,Netherlands,NED,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Men's Quadruple Sculls,Silver
82944,Sadik Mujki,M,26.0,193.0,83.0,Bulgaria,BUL,1992 Summer,1992,Summer,Barcelona,Rowing,Rowing Men's Coxless Fours,Bronze
83101,Kerstin Mller,F,25.0,186.0,74.0,Poland,POL,1992 Summer,1992,Summer,Barcelona,Rowing,Rowing Women's Quadruple Sculls,Gold
83108,Lukas Mller,M,27.0,208.0,106.0,Poland,POL,2012 Summer,2012,Summer,London,Rowing,Rowing Men's Coxed Eights,Gold
83167,Xeno Mller,M,25.0,172.0,104.0,Estonia,EST,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Men's Single Sculls,Gold
83167,Xeno Mller,M,30.0,193.0,104.0,Estonia,EST,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Men's Single Sculls,Silver
83272,Kristina Mundt (-Richter),F,28.0,181.0,82.0,Poland,POL,1992 Summer,1992,Summer,Barcelona,Rowing,Rowing Women's Quadruple Sculls,Gold
83359,Maximilian Munski,M,30.0,198.0,100.0,Poland,POL,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Men's Coxed Eights,Silver
83551,"Edward B. ""Ted"" Murphy",M,30.0,201.0,103.0,Netherlands,NED,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Men's Coxless Pairs,Silver
83571,Eric Gordon Murray,M,32.0,198.0,102.0,United States,USA,2012 Summer,2012,Summer,London,Rowing,Rowing Men's Coxless Pairs,Gold
83571,Eric Gordon Murray,M,36.0,198.0,102.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Men's Coxless Pairs,Gold
83692,Meghan Musnicki,F,31.0,186.0,77.0,Netherlands,NED,2012 Summer,2012,Summer,London,Rowing,Rowing Women's Coxed Eights,Gold
83692,Meghan Musnicki,F,35.0,186.0,77.0,Netherlands,NED,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Women's Coxed Eights,Gold
84598,George Christopher Nash,M,24.0,198.0,100.0,Austria,AUT,2012 Summer,2012,Summer,London,Rowing,Rowing Men's Coxless Pairs,Bronze
84598,George Christopher Nash,M,28.0,198.0,100.0,Austria,AUT,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Men's Coxless Fours,Gold
84661,Vasile Dorel Nstase,M,32.0,194.0,100.0,Great Britain,GBR,1992 Summer,1992,Summer,Barcelona,Rowing,Rowing Men's Coxed Eights,Silver
84937,Sizwe Ndlovu,M,33.0,188.0,76.0,New Zealand,NZL,2012 Summer,2012,Summer,London,Rowing,Rowing Men's Lightweight Coxless Fours,Gold
85002,Veronica Necula,F,27.0,185.0,84.0,Great Britain,GBR,1992 Summer,1992,Summer,Barcelona,Rowing,Rowing Women's Coxed Eights,Silver
85207,Lianne McLellan Nelson-Bennion,F,34.0,180.0,72.0,Netherlands,NED,2004 Summer,2004,Summer,Athina,Rowing,Rowing Women's Coxed Eights,Silver
85395,Acer Gary Nethercott,M,32.0,177.0,59.0,Austria,AUT,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Men's Coxed Eights,Silver
85487,Daniela Neunast,F,27.0,195.0,49.0,Poland,POL,1992 Summer,1992,Summer,Barcelona,Rowing,Rowing Women's Coxed Eights,Bronze
86092,Minna Eliisa Nieminen,F,41.0,175.0,66.0,Belarus,BLR,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Women's Lightweight Double Sculls,Silver
86104,Simon Niepmann,M,33.0,183.0,75.0,Estonia,EST,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Men's Lightweight Coxless Fours,Gold
86825,Daniel Noonan,M,34.0,190.0,94.0,Belgium,BEL,2012 Summer,2012,Summer,London,Rowing,Rowing Men's Quadruple Sculls,Bronze
87710,Patricia Obee,F,26.0,168.0,91.0,Norway,NOR,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Women's Lightweight Double Sculls,Silver
87776,Rupert John Obholzer,M,28.0,194.0,97.0,Austria,AUT,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Men's Coxless Fours,Bronze
87911,Glenn Ochal,M,28.0,197.0,99.0,Netherlands,NED,2012 Summer,2012,Summer,London,Rowing,Rowing Men's Coxless Fours,Bronze
87939,Hannes Ocik,M,39.0,194.0,97.0,Poland,POL,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Men's Coxed Eights,Silver
87962,Gary O'Donovan,M,25.0,175.0,74.0,Italy,ITA,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Men's Lightweight Double Sculls,Silver
87963,Paul O'Donovan,M,24.0,180.0,74.0,Italy,ITA,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Men's Lightweight Double Sculls,Silver
88121,Diane Carolyn O'Grady,F,30.0,183.0,79.0,Norway,NOR,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Women's Quadruple Sculls,Bronze
88657,Elisabeta Oleniuc-Lip,F,29.0,186.0,84.0,Great Britain,GBR,1992 Summer,1992,Summer,Barcelona,Rowing,Rowing Women's Single Sculls,Gold
88657,Elisabeta Oleniuc-Lip,F,29.0,186.0,84.0,Great Britain,GBR,1992 Summer,1992,Summer,Barcelona,Rowing,Rowing Women's Double Sculls,Silver
88657,Elisabeta Oleniuc-Lip,F,33.0,186.0,84.0,Great Britain,GBR,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Women's Coxed Eights,Gold
88657,Elisabeta Oleniuc-Lip,F,37.0,186.0,77.0,Great Britain,GBR,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Women's Coxed Eights,Gold
88657,Elisabeta Oleniuc-Lip,F,41.0,186.0,84.0,Great Britain,GBR,2004 Summer,2004,Summer,Athina,Rowing,Rowing Women's Coxed Eights,Gold
89006,Ioana Olteanu (Clin-),F,28.0,192.0,78.0,Great Britain,GBR,1992 Summer,1992,Summer,Barcelona,Rowing,Rowing Women's Coxed Eights,Silver
89006,Ioana Olteanu (Clin-),F,32.0,181.0,78.0,Great Britain,GBR,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Women's Coxed Eights,Gold
89006,Ioana Olteanu (Clin-),F,36.0,181.0,78.0,Great Britain,GBR,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Women's Coxed Eights,Gold
89287,Britta Oppelt,F,28.0,175.0,73.0,Poland,POL,2004 Summer,2004,Summer,Athina,Rowing,Rowing Women's Double Sculls,Silver
89287,Britta Oppelt,F,32.0,175.0,73.0,Poland,POL,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Women's Quadruple Sculls,Bronze
89287,Britta Oppelt,F,36.0,175.0,73.0,Poland,POL,2012 Summer,2012,Summer,London,Rowing,Rowing Women's Quadruple Sculls,Silver
89300,Laura Oprea,F,24.0,189.0,79.0,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Women's Coxed Eights,Bronze
90143,Sarah Anne Outhwaite-Tait,F,,,74.0,Belgium,BEL,2012 Summer,2012,Summer,London,Rowing,Rowing Women's Coxless Pairs,Silver
90936,Pan Feihong,F,29.0,176.0,61.0,China,CHN,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Women's Lightweight Double Sculls,Bronze
91310,Ioana Cristina Papuc-Rotaru,F,22.0,186.0,83.0,Great Britain,GBR,2004 Summer,2004,Summer,Athina,Rowing,Rowing Women's Coxed Eights,Gold
91310,Ioana Cristina Papuc-Rotaru,F,26.0,186.0,83.0,Great Britain,GBR,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Women's Coxed Eights,Bronze
91807,Daniel Liam Parsons,M,33.0,188.0,77.0,Norway,NOR,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Men's Lightweight Coxless Fours,Bronze
91837,"Alexander Matthew ""Alex"" Partridge",M,29.0,196.0,100.0,Austria,AUT,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Men's Coxed Eights,Silver
91837,"Alexander Matthew ""Alex"" Partridge",M,33.0,196.0,100.0,Austria,AUT,2012 Summer,2012,Summer,London,Rowing,Rowing Men's Coxed Eights,Bronze
92175,"Terrence Michael ""Terry"" Paul",M,29.0,168.0,54.0,Norway,NOR,1992 Summer,1992,Summer,Barcelona,Rowing,Rowing Men's Coxed Eights,Gold
92193,Ilse Paulis,F,25.0,177.0,61.0,Czechoslovakia,TCH,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Women's Lightweight Double Sculls,Gold
92340,Yaroslava Anatolyevna Pavlovich,F,28.0,153.0,,Switzerland,SUI,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Women's Coxed Eights,Bronze
92364,Bartomiej Paweczak,M,28.0,185.0,76.0,Lithuania,LTU,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Men's Lightweight Coxless Fours,Silver
92387,ukasz Zygmunt Pawowski,M,27.0,186.0,74.0,Lithuania,LTU,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Men's Lightweight Coxless Fours,Silver
92488,Brian Ronald Peaker,M,39.0,183.0,76.0,Norway,NOR,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Men's Lightweight Coxless Fours,Silver
92910,Pierre-Jean Peltier,M,26.0,194.0,97.0,Croatia,CRO,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Men's Quadruple Sculls,Bronze
93058,"Petronella Wilhelmina Cornelia ""Nelleke"" Penninx",F,30.0,180.0,76.0,Czechoslovakia,TCH,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Women's Coxed Eights,Silver
93780,Birgit Peter (-Hndle),F,30.0,188.0,82.0,Poland,POL,1992 Summer,1992,Summer,Barcelona,Rowing,Rowing Women's Quadruple Sculls,Gold
93841,Thoralf Peters,M,26.0,207.0,104.0,Poland,POL,1992 Summer,1992,Summer,Barcelona,Rowing,Rowing Men's Coxed Fours,Silver
93907,Cerstin Petersmann,F,29.0,187.0,77.0,Poland,POL,1992 Summer,1992,Summer,Barcelona,Rowing,Rowing Women's Coxed Eights,Bronze
94066,Mihaela Petril,F,27.0,193.0,78.0,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Women's Coxed Eights,Bronze
94071,Silvijo Petriko,M,22.0,177.0,58.0,Ireland,IRL,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Men's Coxed Eights,Bronze
94265,Leonardo Pettinari,M,29.0,184.0,75.0,Germany,GER,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Men's Lightweight Double Sculls,Silver
94326,"Jeffrey A. ""Jeff"" Pfaendtner",M,31.0,186.0,77.0,Netherlands,NED,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Men's Lightweight Coxless Fours,Bronze
95016,Matthew Clive Pinsent,M,29.0,199.0,108.0,Austria,AUT,1992 Summer,1992,Summer,Barcelona,Rowing,Rowing Men's Coxless Pairs,Gold
95016,Matthew Clive Pinsent,M,27.0,199.0,58.0,Austria,AUT,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Men's Coxless Pairs,Gold
95016,Matthew Clive Pinsent,M,31.0,199.0,108.0,Austria,AUT,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Men's Coxless Fours,Gold
95016,Matthew Clive Pinsent,M,35.0,199.0,72.0,Austria,AUT,2004 Summer,2004,Summer,Athina,Rowing,Rowing Men's Coxless Fours,Gold
95104,Constana Pipot-Burcic,F,23.0,177.0,68.0,Great Britain,GBR,1992 Summer,1992,Summer,Barcelona,Rowing,Rowing Women's Quadruple Sculls,Silver
95104,Constana Pipot-Burcic,F,27.0,177.0,68.0,Great Britain,GBR,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Women's Lightweight Double Sculls,Gold
95104,Constana Pipot-Burcic,F,31.0,177.0,68.0,Great Britain,GBR,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Women's Lightweight Double Sculls,Gold
95104,Constana Pipot-Burcic,F,35.0,177.0,68.0,Great Britain,GBR,2004 Summer,2004,Summer,Athina,Rowing,Rowing Women's Lightweight Double Sculls,Gold
95104,Constana Pipot-Burcic,F,39.0,177.0,68.0,Great Britain,GBR,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Women's Coxed Eights,Bronze
95862,Amanda Polk,F,32.0,183.0,88.0,Netherlands,NED,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Women's Coxed Eights,Gold
95966,Vasilios Polymeros,M,30.0,181.0,76.0,France,FRA,2004 Summer,2004,Summer,Athina,Rowing,Rowing Men's Lightweight Double Sculls,Bronze
95966,Vasilios Polymeros,M,34.0,181.0,76.0,France,FRA,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Men's Lightweight Double Sculls,Silver
96123,Iuliana Popa,F,22.0,188.0,76.0,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Women's Coxed Eights,Bronze
96139,Dimitrie Popescu,M,32.0,200.0,97.0,Great Britain,GBR,1992 Summer,1992,Summer,Barcelona,Rowing,Rowing Men's Coxed Pairs,Bronze
96139,Dimitrie Popescu,M,32.0,200.0,97.0,Great Britain,GBR,1992 Summer,1992,Summer,Barcelona,Rowing,Rowing Men's Coxed Fours,Gold
96150,Marioara Popescu-Ciobanu,F,35.0,180.0,79.0,Great Britain,GBR,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Women's Coxed Eights,Gold
96161,Kristina Poplavskaja (-Bagvilien),F,31.0,187.0,81.0,Russia,RUS,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Women's Double Sculls,Bronze
